"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.isActive","home.logo","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","home.color","home.alternateColor","home.venue.id","season","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","game_id","PBP"
230823014,"s:40~l:59~e:230823014~c:230823014","2003-08-24T02:00Z",0,"True","False","False","False","[]","2003-08-24T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","True","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png","05452a","f7c43c",2184,2003,"","","","",NA,"",NA,"","","",NA,"",230823014,TRUE
230823005,"s:40~l:59~e:230823005~c:230823005","2003-08-24T00:00Z",0,"True","False","False","False","[]","2003-08-24T00:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","True","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","","","True",3417,"","e2382f","08265b",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230823005,TRUE
230823008,"s:40~l:59~e:230823008~c:230823008","2003-08-24T00:00Z",0,"True","False","False","False","[]","2003-08-24T00:00Z",1,"STD",0,"0.0",3,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","True","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png","005084","47a757",2029,2003,"","","","",NA,"",NA,"","","",NA,"",230823008,TRUE
230823016,"s:40~l:59~e:230823016~c:230823016","2003-08-23T22:00Z",0,"True","False","False","False","[]","2003-08-23T22:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","e03a3e","09295a",1823,2003,"","","","",NA,"",NA,"","","",NA,"",230823016,TRUE
230822011,"s:40~l:59~e:230822011~c:230822011","2003-08-23T02:00Z",0,"True","False","False","False","[]","2003-08-23T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","True","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sas.png","3a267d","e56020",1949,2003,"","","","",NA,"",NA,"","","",NA,"",230822011,TRUE
230822009,"s:40~l:59~e:230822009~c:230822009","2003-08-22T23:30Z",0,"True","False","False","False","[]","2003-08-22T23:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","True","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","0d79b9","89c9bf",1826,2003,"","","","",NA,"",NA,"","","",NA,"",230822009,TRUE
230822018,"s:40~l:59~e:230822018~c:230822018","2003-08-22T23:00Z",0,"True","False","False","False","[]","2003-08-22T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","True","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png","de6b36","002d62",2160,2003,"playoff","Playoff Series","CT Wins series 2-0","True",3,"[{'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/18?lang=en&region=us'}, {'id': '1', 'uid': 's:40~l:59~t:1', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/1?lang=en&region=us'}]",NA,"","","",NA,"",230822018,TRUE
230821006,"s:40~l:59~e:230821006~c:230821006","2003-08-22T02:30Z",0,"True","False","False","False","[]","2003-08-22T02:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","True","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png","532481","49ac9c",1841,2003,"playoff","Playoff Series","LOS Wins series 2-1","True",3,"[{'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/6?lang=en&region=us'}, {'id': '8', 'uid': 's:40~l:59~t:8', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/8?lang=en&region=us'}]",NA,"","","",NA,"",230821006,TRUE
230821013,"s:40~l:59~e:230821013~c:230821013","2003-08-22T02:00Z",0,"True","False","False","False","[]","2003-08-22T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","True","https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png","","",NA,2003,"playoff","Playoff Series","SAC Wins series 2-1","True",3,"[{'id': '13', 'uid': 's:40~l:59~t:13', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/13?lang=en&region=us'}, {'id': '4', 'uid': 's:40~l:59~t:4', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/4?lang=en&region=us'}]",NA,"","","",NA,"",230821013,TRUE
230821003,"s:40~l:59~e:230821003~c:230821003","2003-08-22T00:00Z",0,"True","False","False","False","[]","2003-08-22T00:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","False","https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","","","True",3417,"","11213e","c5d646",1911,2003,"playoff","Playoff Series","TUL Wins series 2-1","True",3,"[{'id': '3', 'uid': 's:40~l:59~t:3', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/3?lang=en&region=us'}, {'id': '2', 'uid': 's:40~l:59~t:2', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/2?lang=en&region=us'}]",3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False",230821003,TRUE
230821016,"s:40~l:59~e:230821016~c:230821016","2003-08-22T00:00Z",0,"True","False","False","False","[]","2003-08-22T00:00Z",1,"STD",13,"13.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","e03a3e","09295a",1823,2003,"","","","",NA,"",NA,"","","",NA,"",230821016,TRUE
230820011,"s:40~l:59~e:230820011~c:230820011","2003-08-21T02:00Z",0,"True","False","False","False","[]","2003-08-21T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","True","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png","3a267d","e56020",1949,2003,"","","","",NA,"",NA,"","","",NA,"",230820011,TRUE
230820017,"s:40~l:59~e:230820017~c:230820017","2003-08-21T00:30Z",0,"True","False","False","False","[]","2003-08-21T00:30Z",1,"STD",0,"0.0",3,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","False","https://a.espncdn.com/i/teamlogos/wnba/500/sas.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","000000","c7cfd4",780,2003,"","","","",NA,"",NA,"","","",NA,"",230820017,TRUE
230820001,"s:40~l:59~e:230820001~c:230820001","2003-08-20T23:00Z",0,"True","False","False","False","[]","2003-08-20T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","True","https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230820001,TRUE
230819004,"s:40~l:59~e:230819004~c:230819004","2003-08-20T00:00Z",0,"True","False","False","False","[]","2003-08-20T00:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","True","https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230819004,TRUE
230819002,"s:40~l:59~e:230819002~c:230819002","2003-08-19T23:00Z",0,"True","False","False","False","[]","2003-08-19T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","True","",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","","",3417,2003,"","","","",NA,"",NA,"","","",NA,"",230819002,TRUE
230818009,"s:40~l:59~e:230818009~c:230818009","2003-08-18T23:30Z",0,"True","False","False","False","[]","2003-08-18T23:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","True","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png","0d79b9","89c9bf",1826,2003,"","","","",NA,"",NA,"","","",NA,"",230818009,TRUE
230817014,"s:40~l:59~e:230817014~c:230817014","2003-08-18T01:00Z",0,"True","False","False","False","[]","2003-08-18T01:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","True","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png","05452a","f7c43c",2184,2003,"","","","",NA,"",NA,"","","",NA,"",230817014,TRUE
230817002,"s:40~l:59~e:230817002~c:230817002","2003-08-17T23:00Z",0,"True","False","False","False","[]","2003-08-17T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","True","",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","","",3417,2003,"","","","",NA,"",NA,"","","",NA,"",230817002,TRUE
230816011,"s:40~l:59~e:230816011~c:230816011","2003-08-17T02:00Z",0,"True","False","False","False","[]","2003-08-17T02:00Z",1,"STD",0,"0.0",3,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","True","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png","3a267d","e56020",1949,2003,"","","","",NA,"",NA,"","","",NA,"",230816011,TRUE
230816017,"s:40~l:59~e:230816017~c:230816017","2003-08-17T00:30Z",0,"True","False","False","False","[]","2003-08-17T00:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","False","https://a.espncdn.com/i/teamlogos/wnba/500/sas.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png","000000","c7cfd4",780,2003,"","","","",NA,"",NA,"","","",NA,"",230816017,TRUE
230816005,"s:40~l:59~e:230816005~c:230816005","2003-08-17T00:00Z",0,"True","False","False","False","[]","2003-08-17T00:00Z",1,"STD",60,"1:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","True","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png","e2382f","08265b",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230816005,TRUE
230816016,"s:40~l:59~e:230816016~c:230816016","2003-08-16T22:00Z",0,"True","False","False","False","[]","2003-08-16T22:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","","","True",3417,"","e03a3e","09295a",1823,2003,"","","","",NA,"",NA,"","","",NA,"",230816016,TRUE
230816004,"s:40~l:59~e:230816004~c:230816004","2003-08-16T20:00Z",0,"True","False","False","False","[]","2003-08-16T20:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","True","https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230816004,TRUE
230816009,"s:40~l:59~e:230816009~c:230816009","2003-08-16T20:00Z",0,"True","False","False","False","[]","2003-08-16T20:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","True","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","0d79b9","89c9bf",1826,2003,"","","","",NA,"",NA,"","","",NA,"",230816009,TRUE
230815011,"s:40~l:59~e:230815011~c:230815011","2003-08-16T02:00Z",0,"True","False","False","False","[]","2003-08-16T02:00Z",1,"STD",12,"12.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","True","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","3a267d","e56020",1949,2003,"","","","",NA,"",NA,"","","",NA,"",230815011,TRUE
230815013,"s:40~l:59~e:230815013~c:230815013","2003-08-16T02:00Z",0,"True","False","False","False","[]","2003-08-16T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","True","https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230815013,TRUE
230814008,"s:40~l:59~e:230814008~c:230814008","2003-08-15T00:00Z",0,"True","False","False","False","[]","2003-08-15T00:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","True","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png","005084","47a757",2029,2003,"playoff","Playoff Series","LOS Wins series 2-1","True",3,"[{'id': '8', 'uid': 's:40~l:59~t:8', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/8?lang=en&region=us'}, {'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/6?lang=en&region=us'}]",NA,"","","",NA,"",230814008,TRUE
230814009,"s:40~l:59~e:230814009~c:230814009","2003-08-15T00:00Z",0,"True","False","False","False","[]","2003-08-15T00:00Z",1,"STD",0,"0.0",0,6,"STATUS_POSTPONED","post","False","Postponed","Postponed","Postponed",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","True","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png","0d79b9","89c9bf",1826,2003,"","","","",NA,"",NA,"","","",NA,"",230814009,FALSE
230814001,"s:40~l:59~e:230814001~c:230814001","2003-08-14T23:00Z",0,"True","False","False","False","[]","2003-08-14T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","True","https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230814001,TRUE
230814002,"s:40~l:59~e:230814002~c:230814002","2003-08-14T23:00Z",0,"True","False","False","False","[]","2003-08-14T23:00Z",1,"STD",0,"0.0",0,6,"STATUS_POSTPONED","post","False","Postponed","Postponed","Postponed",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","True","",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","","",3417,2003,"","","","",NA,"",NA,"","","",NA,"",230814002,FALSE
230813011,"s:40~l:59~e:230813011~c:230813011","2003-08-14T02:00Z",0,"True","False","False","False","[]","2003-08-14T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","True","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png","3a267d","e56020",1949,2003,"","","","",NA,"",NA,"","","",NA,"",230813011,TRUE
230812014,"s:40~l:59~e:230812014~c:230812014","2003-08-13T02:00Z",0,"True","False","False","False","[]","2003-08-13T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","True","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sas.png","05452a","f7c43c",2184,2003,"","","","",NA,"",NA,"","","",NA,"",230812014,TRUE
230812005,"s:40~l:59~e:230812005~c:230812005","2003-08-13T00:00Z",0,"True","False","False","False","[]","2003-08-13T00:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","True","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png","e2382f","08265b",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230812005,TRUE
230812018,"s:40~l:59~e:230812018~c:230812018","2003-08-12T23:00Z",0,"True","False","False","False","[]","2003-08-12T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","True","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","de6b36","002d62",2160,2003,"","","","",NA,"",NA,"","","",NA,"",230812018,TRUE
230810004,"s:40~l:59~e:230810004~c:230810004","2003-08-11T00:30Z",0,"True","False","False","False","[]","2003-08-11T00:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","True","https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230810004,FALSE
230810003,"s:40~l:59~e:230810003~c:230810003","2003-08-10T23:30Z",0,"True","False","False","False","[]","2003-08-10T23:30Z",1,"STD",0,"0.0",3,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","False","https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","11213e","c5d646",1911,2003,"","","","",NA,"",NA,"","","",NA,"",230810003,TRUE
230810002,"s:40~l:59~e:230810002~c:230810002","2003-08-10T23:00Z",0,"True","False","False","False","[]","2003-08-10T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","True","",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","","",3417,2003,"","","","",NA,"",NA,"","","",NA,"",230810002,TRUE
230809013,"s:40~l:59~e:230809013~c:230809013","2003-08-10T02:00Z",0,"True","False","False","False","[]","2003-08-10T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","True","https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230809013,TRUE
230809017,"s:40~l:59~e:230809017~c:230809017","2003-08-10T00:30Z",0,"True","False","False","False","[]","2003-08-10T00:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","False","https://a.espncdn.com/i/teamlogos/wnba/500/sas.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png","000000","c7cfd4",780,2003,"","","","",NA,"",NA,"","","",NA,"",230809017,TRUE
